Brand,Interval_Week,Sample_Count,Avg_MPI,Sigma_Randomness,Avg_Heat
Apple,97,29.0,0.29970804629205117,0.1922363625589546,0.1384455578979747
Apple,98,37.0,0.2467165283254675,0.19416876821928758,0.24275032466126456
Apple,99,60.0,0.34202187191694977,0.1740380928528244,0.04430219655235608
Apple,100,35.0,0.30823736978428706,0.18744239844244703,0.16006159292800085
Apple,101,38.0,0.35066493522179754,0.1539364899092182,0.14295267990153088
Apple,102,74.0,0.381804966191585,0.1594683144952138,0.14573940367916147
Apple,103,49.0,0.3649997676969791,0.18649888823517338,0.06682478575682153
Apple,104,62.0,0.38446932671321254,0.18035626128563695,0.12907378537760628
Apple,105,37.0,0.33633523615630895,0.18913648923452608,0.15842507346659093
Apple,106,42.0,0.33828764883357854,0.17603131241569742,0.05877293859209333
Apple,107,31.0,0.34991170351784073,0.16874208928413495,0.22841332498336991
Apple,108,57.0,0.32447915230142443,0.17924303249701048,0.039758130450520596
Apple,109,46.0,0.3217835544568041,0.1943531884901568,0.12333698562629845
Apple,110,52.0,0.2830518287821458,0.19339552101331925,0.27267433058183926
Apple,111,48.0,0.32986073351154727,0.18191167296233057,0.1196933826431632
Apple,112,37.0,0.33576571115770854,0.18698214429823473,0.11852678072613639
Apple,113,51.0,0.36171996750521895,0.17515754493094424,0.10828627813972679
Apple,114,48.0,0.33530961132297915,0.17360957293981122,0.09243390747966866
Apple,115,33.0,0.35017269384115934,0.1582303587325615,0.07974827876596739
Apple,116,32.0,0.25844567771127913,0.2208525237277612,0.2900019792141393
Apple,117,30.0,0.36134025231003764,0.14928200999548055,0.014504660603900748
Apple,118,49.0,0.296038278207487,0.1759211531822304,0.14346552796053644
Apple,119,54.0,0.2726143721353125,0.20081807043299338,0.06646127515920887
Apple,120,52.0,0.3416919708968355,0.18479328963534405,0.08427008800208569
Apple,121,79.0,0.28029365376628274,0.19754629936343276,0.16895240092579322
Apple,122,50.0,0.3308035083860159,0.17837768322934427,0.20393658198416234
Apple,123,38.0,0.31247784413005175,0.17287668220996158,0.16441308491324125
Apple,124,49.0,0.27353511746896775,0.22158757352182845,0.22918614608292676
Apple,125,57.0,0.24552343481857525,0.1984234525531202,0.2639195504680015
Apple,126,76.0,0.2815564682609157,0.207738889285835,0.24360138476875268
Apple,127,46.0,0.3023302732845363,0.1690221465979565,0.07500133541939051
Apple,128,65.0,0.32202445219199244,0.1979747251746922,0.14544329224870756
Apple,129,72.0,0.34823863492864704,0.18127821611842712,0.09870407650143737
Apple,130,102.0,0.3403087452638383,0.17592569603525102,0.12277725415633005
Apple,131,50.0,0.24509627563180403,0.22249406472806968,0.22456878468394278
Apple,132,44.0,0.30621338593350217,0.18377129663575598,0.14398164598440583
Apple,133,36.0,0.3502916088845167,0.20066160472388053,0.035045999102294445
Apple,134,49.0,0.24850133521843473,0.17932290161617945,0.15611879911501797
Apple,135,53.0,0.29813034291256146,0.1948171729903081,0.22030138653123155
Apple,136,41.0,0.2738580352785747,0.20891575277228183,0.1955521846326386
Apple,137,39.0,0.26543256900726986,0.22244239322552387,0.14663623951566526
Apple,138,30.0,0.2694533823058009,0.19702338138275258,0.13137361345191798
Apple,139,33.0,0.3367200366814028,0.16672849706650353,0.01751398385474176
Apple,140,37.0,0.3528794439861903,0.1877005367297613,0.016180214849678246
Apple,141,32.0,0.31902464060112834,0.17505413850946636,0.14385818399023265
Apple,142,26.0,0.3567141472147061,0.16623479945759528,0.11149756553081366
Apple,143,25.0,0.24777776546776292,0.19974526564163966,0.09322841316461564
Apple,144,35.0,0.2924425341987184,0.19122206790363797,0.18356446384319236
Apple,145,33.0,0.37991990103866113,0.10314159951587944,0.15314041845726245
Apple,146,27.0,0.3126131576244478,0.17880441793333585,0.17986516544112452
Apple,147,30.0,0.3502221649202208,0.1702485310667543,0.028997909401853872
Apple,148,27.0,0.36048757395258657,0.18515869370104585,0.40305321304886427
Apple,149,22.0,0.30173276601867244,0.12881714864741148,0.056375698779116974
Apple,150,22.0,0.35334361547773535,0.2012335362466458,-0.0004597284238446893
Apple,151,22.0,0.2889675292694433,0.21939021950327942,0.18090390735729175
Apple,152,11.0,0.3428538035262715,0.23409136679967518,-0.0813521495596929
Apple,153,21.0,0.35285640676461516,0.15775736851718275,0.0899158695801383
Apple,154,11.0,0.3359547819603573,0.1436630274612755,0.21853938106108795
Apple,155,10.0,0.28734234580770135,0.1989127914821523,0.12976349554955957
Apple,156,17.0,0.3493153899908066,0.18405104439537776,0.09988595194676343
Apple,157,14.0,0.3534345774512206,0.19236990954538158,0.00476202262299399
Apple,158,23.0,0.3075999374622884,0.17733620147015403,0.19609507497238077
Apple,159,17.0,0.3386661854627378,0.22471508995941147,-0.009564563632011386
Apple,160,7.0,0.309608165706907,0.22557236737827505,-0.03435758820601872
Apple,161,17.0,0.3747614709769978,0.12121927591559727,-0.005112257731311478
Apple,162,9.0,0.39424165048533016,0.16515742660829724,-0.13776402092642256
Apple,163,15.0,0.3755221034089724,0.12890533465719076,-0.05617983788251877
Apple,164,16.0,0.41552724316716194,0.05915190140044618,-0.0341468402184546
Apple,165,22.0,0.347135872326114,0.17488124679602235,-0.15132956054400315
Apple,166,26.0,0.29634249812135327,0.1881847254660286,-0.017491672904445574
Apple,167,24.0,0.32277622749097645,0.17095014804394615,0.10851536054785053
Apple,168,14.0,0.3948990074651582,0.13645779879503886,0.07519789598882198
Apple,169,17.0,0.3877584710717201,0.1836237140872221,0.1531635875649312
Apple,170,16.0,0.3663943789433688,0.17904373095996376,0.24259519577026367
Apple,171,8.0,0.5327563174068928,0.06607933419789579,0.03806201647967099
Apple,172,11.0,0.38099057667634706,0.18787805063569432,0.15712210823866454
Apple,173,14.0,0.3917324408622725,0.19074867988868457,0.08245830264474664
Apple,174,8.0,0.19056512013776225,0.16049565126446286,0.28148072585463524
Apple,175,108.0,0.4284203569404781,0.12942487972235467,0.04967270270679836
Apple,176,26.0,0.3846311242534564,0.1490437134006243,0.0729787660619387
Apple,177,3.0,0.48723579446474713,0.14603490939908184,0.1292620239158471
Apple,178,10.0,0.41652989890426395,0.156312740442091,0.1119234001263976
Apple,179,15.0,0.40568371340632436,0.1747571239556315,0.08025585860013962
Apple,180,28.0,0.371209123304912,0.1804694866645553,0.22497874152447497
Apple,181,14.0,0.29287863043802126,0.23226623264984836,0.2356151198702199
Apple,182,16.0,0.4190209601074457,0.14794479752932202,0.012300693895667798
Apple,183,18.0,0.3782551719082726,0.14696026086994204,0.10527047432131237
Apple,184,3.0,0.4312056203683217,0.05302883277043159,0.6646060049533844
Apple,185,2.0,0.3798912465572357,0.009638309904865252,0.2444881498813629
Apple,186,2.0,0.485380083322525,0.009523544036370088,0.5038881134241818
Apple,187,2.0,0.38769073784351343,0.032336431950134505,0.7227694988250732
Apple,188,1.0,0.3250854015350342,,0.1792918294668197
Apple,189,2.0,0.29472260922193527,0.3001916976988281,-0.320097230374813
Apple,190,10.0,0.24591263942420483,0.18779555263420553,0.007956396974623215
Apple,191,1.0,0.467169851064682,,-0.1702989339828491
Apple,192,5.0,0.392626616358757,0.13517042254044154,0.06205730289220805
Apple,193,3.0,0.2887505491574605,0.283112255302597,-0.19674778481324517
Apple,194,2.0,0.48739178478717804,0.15433777636970972,-0.15495584905147555
Apple,196,7.0,0.4410473108291626,0.08240090853044188,-0.05771871762616291
Apple,197,10.0,0.45576137453317644,0.11836542758788669,-0.23992286249995232
Apple,198,15.0,0.4351864606142044,0.1006645637619951,-0.3979125534494718
Apple,199,10.0,0.4042375210672617,0.1314954979850396,0.149784080684185
Apple,200,10.0,0.3971596211194992,0.16966925760266552,-0.17892154902219773
Apple,201,6.0,0.4654209812482198,0.06490928319340267,-0.06728726377089818
Apple,202,5.0,0.4099657595157623,0.07168134125481634,0.22663890719413757
Apple,203,2.0,0.34594762325286865,0.15728306136392373,-0.46208181977272034
Apple,204,6.0,0.4156499405701955,0.06912650520099939,-0.2971774600446224
Apple,205,7.0,0.4915963964802878,0.06950126606663652,9.672130857196759e-05
Apple,206,9.0,0.4257445103592343,0.11409736046073816,-0.26235216276513207
Apple,207,3.0,0.40547169248263043,0.20821504445798406,-0.33785144488016766
Apple,208,6.0,0.4390036314725876,0.08944787468994857,0.00045323496063550084
Apple,209,4.0,0.5081069618463516,0.07309982719334214,0.09148711059242487
Apple,210,4.0,0.40201224386692047,0.27959967192037816,-0.004117034375667572
Apple,211,5.0,0.3938445508480072,0.10920277662874403,0.08939789682626723
Apple,220,1.0,0.1420227289199829,,-0.2891631126403808
Oppo,0,2255.0,0.5267148842976249,0.2144887777075716,0.056284903364045395
Oppo,1,527.0,0.5135348229960625,0.21660117221122713,0.0654860648098605
Oppo,2,347.0,0.5190001595201728,0.22721067660527883,0.058363863360941924
Oppo,3,208.0,0.49860340578687523,0.2085937522920723,0.055400470191111356
Oppo,4,172.0,0.5223608064860495,0.22118270557484618,0.11887185282052257
Oppo,5,117.0,0.5229298372983805,0.2293196925757277,0.020328900896203823
Oppo,6,103.0,0.5389593563029018,0.21238367050121248,0.09333400967196354
Oppo,7,116.0,0.49722286031966834,0.2423858513138369,0.011279194439151154
Oppo,8,85.0,0.5287723202696618,0.220099843787023,0.021645743860041394
Oppo,9,94.0,0.517592558240954,0.22080062552783924,0.07245005885178739
Oppo,10,106.0,0.470124164332069,0.2512008284112369,0.15964852667079782
Oppo,11,114.0,0.5272252817817947,0.21469667298836737,0.1422223544663243
Oppo,12,118.0,0.5028448247042943,0.23941485330048057,0.11016915416565992
Oppo,13,109.0,0.4875760754749794,0.26190502493268575,0.051820878742621576
Oppo,14,102.0,0.5047010931542472,0.2514900885959665,0.055577400615256206
Oppo,15,96.0,0.46959686030944187,0.24983942444350823,0.1841483335980835
Oppo,16,90.0,0.4568782701984876,0.24688312142058919,0.11477321431868606
Oppo,17,69.0,0.47630694173816324,0.2685567332105585,0.1755863496682782
Oppo,18,75.0,0.5049706592907508,0.23095413024366132,0.14295678223172822
Oppo,19,73.0,0.5227340344301336,0.2419028989971395,0.11260385311221423
Oppo,20,71.0,0.520670052689933,0.23856417351122605,0.056249540771397065
Oppo,21,98.0,0.4440242813672034,0.26318784540355505,0.15756461020483045
Oppo,22,93.0,0.47383739601980934,0.22215846806387685,0.08645446648600921
Oppo,23,75.0,0.5064122955873609,0.2407144448457621,0.15862491133312384
Oppo,24,137.0,0.4664481461088914,0.24960298447193846,0.2360606406862936
Oppo,25,167.0,0.449394361807513,0.26796843280154053,0.22226743380020478
Oppo,26,136.0,0.47374542837839245,0.2528647007976638,0.2547323787310982
Oppo,27,128.0,0.4361695418920135,0.26284310721764026,0.17782614195311908
Oppo,28,120.0,0.4643862805639704,0.25977675105611825,0.24333630601565043
Oppo,29,94.0,0.4841276385246756,0.24807848456547785,0.11646767600657458
Oppo,30,81.0,0.5446466909560524,0.21571283612236763,0.051776215020153254
Oppo,31,78.0,0.5161724741621396,0.27923728525632174,0.095480745491118
Oppo,32,67.0,0.5036510137507497,0.24198673833358803,0.003425317969339989
Oppo,33,86.0,0.49540297548979695,0.2281094444680373,-0.004686282016336934
Oppo,34,43.0,0.4708353607417193,0.26007055970637394,0.1999687522129957
Oppo,35,44.0,0.5101603090085767,0.24098562068494508,0.12237241703339598
Oppo,36,42.0,0.4303954199089536,0.25907291658750486,0.12166775780774298
Oppo,37,49.0,0.48889253360732476,0.2365031629148621,-0.08483169182222716
Oppo,38,45.0,0.5296854695098268,0.22461510011304014,0.09854452071918382
Oppo,39,38.0,0.5432892104512766,0.1919354242732809,-0.08691720669402887
Oppo,40,46.0,0.46018992907003214,0.23666180209305468,0.024555908516049385
Oppo,41,72.0,0.4590782201137497,0.25041087430853187,0.06802375092067653
Oppo,42,50.0,0.44229461791925134,0.2386724576492481,0.06111882224678993
Oppo,43,50.0,0.5059627642482519,0.23925800487181056,0.12860113568603992
Oppo,44,37.0,0.5188963348801071,0.23313817980909465,-0.19151089521678719
Oppo,45,35.0,0.49371838781184385,0.23646666336270256,0.11956650880830628
Oppo,46,33.0,0.477339204344334,0.22634018141502876,0.10807130835724599
Oppo,47,36.0,0.4637424321845174,0.2460781042861803,0.07232939705459608
Oppo,48,31.0,0.4781054796711091,0.22241329836139143,0.09126819381790777
Oppo,49,28.0,0.5227298418592129,0.22106092199709826,-0.13993859051593713
Oppo,50,22.0,0.4950541305271062,0.19407536530632188,0.09851233762773601
Oppo,51,24.0,0.5273353538747566,0.2566633351282074,-0.22106003730247417
Oppo,52,26.0,0.543415395471339,0.2085204309870786,0.04022407703674758
Oppo,53,16.0,0.45386411692015827,0.18403397930165685,0.4751060828566551
Oppo,54,5.0,0.5827862903475761,0.3073094095725524,0.4670229971408844
Oppo,55,10.0,0.3335461087524891,0.2743926029505699,0.2674013957381248
Oppo,56,12.0,0.41510864067822695,0.27640963594426177,0.09034587039301789
Oppo,57,19.0,0.4252067765122966,0.22986824667172856,0.04573498087886132
Oppo,58,18.0,0.5203952621668577,0.25408259234437636,0.1463761998133527
Oppo,59,16.0,0.31108006183058023,0.259621531260958,0.4633930576965213
Oppo,60,14.0,0.5523928276130131,0.1962815591112575,0.031862852030566775
Oppo,61,23.0,0.5438666985086773,0.1963687104594909,0.038317056615715425
Oppo,62,33.0,0.46429577591885446,0.27417329785495503,0.11912679694818729
Oppo,63,39.0,0.4333227752851179,0.26195028605988385,0.05533220294194344
Oppo,64,35.0,0.40524701997637746,0.3146119680043874,0.14106497519782613
Oppo,65,40.0,0.4154563405085355,0.30207351899855583,0.16005502743646502
Oppo,66,48.0,0.5465268842332686,0.21372762152556968,0.11441109445877373
Oppo,67,56.0,0.5262751102314464,0.23468728393703908,0.06327490947608436
Oppo,68,53.0,0.5315185550530002,0.2174607810495355,0.1755253710204138
Oppo,69,61.0,0.4882389971772667,0.24444674398666666,0.19268573438901393
Oppo,70,44.0,0.4756449212912809,0.2641034343588056,0.2629940944131125
Oppo,71,65.0,0.4938720472730123,0.21716515830253516,0.12425514141527506
Oppo,72,62.0,0.540778715238576,0.22080738316752468,0.09247252056675573
Oppo,73,26.0,0.5099470924872619,0.20623344051466191,0.12559829981854326
Oppo,74,17.0,0.4630322938456255,0.28321736691937205,0.2653479150989476
Oppo,75,20.0,0.5376796528697014,0.19783765431371717,0.028130680322647095
Oppo,76,15.0,0.41833758155504863,0.2986257593184021,0.10367580254872637
Oppo,77,12.0,0.48869114369153976,0.24524941713979795,0.2064348707596461
Oppo,78,17.0,0.5943445760537597,0.19593276796747275,0.07378840314991333
Oppo,79,10.0,0.5392173230648041,0.17345948644791995,0.17344013825058938
Oppo,80,8.0,0.522308933082968,0.26637921635604633,0.14448742847889662
Oppo,81,4.0,0.3114511603489518,0.3163737260117154,0.47025181353092194
Oppo,82,5.0,0.4755586892366409,0.20848054553085044,0.5791197091341018
Oppo,83,7.0,0.5040198351655688,0.2514617473803816,0.09840134850570133
Oppo,84,6.0,0.21530514334638914,0.3456612155921816,-0.10548036297162373
Oppo,85,9.0,0.3805672228336334,0.21180192016721974,-0.05428835335705015
Oppo,86,9.0,0.36826249543163514,0.24049421217410244,0.02785527954498928
Oppo,87,7.0,0.38086560155664173,0.30512420263419093,-0.20927906462124415
Oppo,88,5.0,0.4329296052455902,0.2734648593060883,0.19503359198570253
Oppo,89,6.0,0.614907756447792,0.14847743577947492,0.06440610873202483
Oppo,90,7.0,0.47097860276699066,0.29767082818066665,0.0433653997523444
Oppo,91,1.0,0.749984622001648,,0.1221603751182556
Oppo,92,4.0,0.5286098159849644,0.2439753001469571,0.4427989311516285
Oppo,93,10.0,0.40899765565991403,0.22872425475105798,0.4446778021752834
Oppo,94,4.0,0.4477050844579935,0.33982203930572036,0.6352253407239914
Oppo,95,4.0,0.444455380551517,0.33894933062288407,0.18565287534147498
Oppo,96,2.0,0.2896903455257416,0.40968401553105177,0.2395530194044113
Oppo,97,3.0,0.4831313490867615,0.12599435884518478,0.33415952573219937
Oppo,98,1.0,-0.0108584584668278,,0.8499486446380615
Oppo,99,3.0,0.5994383692741394,0.08798285853460004,-0.10729364305734634
Oppo,100,2.0,0.3872840702533722,0.01737908439607311,0.21654806099832055
Oppo,101,5.0,0.33341497667133807,0.23110994377237143,0.29811947494745256
Oppo,102,4.0,0.5522833690047264,0.1664644783767762,0.2767990827560425
Oppo,103,1.0,0.0,,0.0
Oppo,105,3.0,0.35049718121687573,0.1775275124385319,0.16639668494462964
Oppo,106,4.0,0.4649668103083968,0.2907725718097691,0.10226951260119675
Oppo,107,11.0,0.3258311755277894,0.27261280574126334,0.08800825612111528
Oppo,108,10.0,0.45475962311029433,0.27956984695243436,0.1641423873603344
Oppo,109,9.0,0.550682567887836,0.16326982017640454,-0.4035447978725036
Oppo,110,8.0,0.39051045291125774,0.19857668701128728,-0.017712666885927306
Oppo,111,10.0,0.46550958454608915,0.21375115609744882,0.3519016407430172
Oppo,112,3.0,0.6439768274625143,0.11237795340302363,-0.012088504930337265
Oppo,113,6.0,0.46162638782213133,0.27402038386964944,0.156575517108043
Oppo,114,6.0,0.5990117390950521,0.08180622490780355,0.25712696959575015
Oppo,115,8.0,0.35365011543035507,0.25549918449932635,0.17568927258253098
Oppo,116,1.0,0.3378193974494934,,0.0731275379657745
Oppo,117,9.0,0.21404846178160775,0.3170914066016676,0.21698603903253874
Oppo,118,13.0,0.49140257789538455,0.2123316748827234,0.161150327955301
Oppo,119,19.0,0.3805811048338288,0.27535017094487735,0.42498869311652687
Oppo,120,6.0,0.3923972050348918,0.2647162497681239,0.060747575635711315
Oppo,121,10.0,0.4019077643752098,0.2968772896007358,0.015465132147073745
Oppo,122,8.0,0.5492015955969691,0.2427210444473021,-0.0028189131990074834
Oppo,123,12.0,0.3512275505733366,0.27443380839679987,-0.020684878962735343
Oppo,124,19.0,0.5404524942247295,0.20850562553872073,0.1505779200478604
Oppo,125,19.0,0.4146407207376079,0.20990553441829513,0.14621915962350995
Oppo,126,22.0,0.4057382502677766,0.3018772384432839,0.1445570107210766
Oppo,127,15.0,0.3836752712726593,0.24150661539297993,0.24656727587183316
Oppo,128,17.0,0.3331513957613531,0.2825168170004,0.2562954029177918
Oppo,129,16.0,0.5176915023475885,0.18004722629384057,0.18560108821839094
Oppo,130,12.0,0.5017197156945864,0.15992427441615675,0.00869796487192311
Oppo,131,11.0,0.5356279872357845,0.26523271371155965,0.29574973034587776
Oppo,132,16.0,0.5747596947476268,0.15350090757813192,0.2599762179888785
Oppo,133,9.0,0.5002995791534582,0.2519190389306265,-0.09405724869834052
Oppo,134,6.0,0.4025065153837204,0.3412916943415773,0.05861976742744442
Oppo,135,9.0,0.31604524370696807,0.24692824177518027,-0.004516328374544792
Oppo,136,14.0,0.40341577998229433,0.2941839108463497,0.17007683430399215
Oppo,137,10.0,0.3801585465669632,0.3179110808823202,0.11843980252742767
Oppo,138,6.0,0.5832032660643259,0.14807767546170783,0.33200035740931827
Oppo,139,5.0,0.39167046546936035,0.36306850537489876,0.07713036686182018
Oppo,140,7.0,0.5187021744038377,0.24387538357608818,0.3036875432091099
Oppo,141,4.0,0.362237062305212,0.32886740821077787,-0.2152426894754171
Oppo,142,5.0,0.3947771295905113,0.20648977653097025,0.13483621627092363
Oppo,143,8.0,0.35748469944519456,0.30670333483520795,0.395504740299657
Oppo,144,5.0,0.592726057767868,0.13594168151493274,0.02869029641151428
Oppo,145,4.0,0.36095054261386395,0.3013782131048122,0.19159341603517532
Oppo,146,6.0,0.4651523257295291,0.2009877543492039,0.16835169990857443
Oppo,147,3.0,0.6670325001080831,0.10683637950902432,0.32359734922647476
Oppo,148,4.0,0.382322401041165,0.3029067818739513,-0.17504629399627447
Oppo,149,5.0,0.5977515459060669,0.09027961281001626,-0.026283253729343436
Oppo,150,1.0,0.5765887498855591,,0.9439338445663452
Oppo,151,1.0,0.723887026309967,,0.0443091765046119
Oppo,152,4.0,0.6626479625701904,0.04528812912445208,-0.6670596748590469
Oppo,153,1.0,0.0,,-0.0219499766826629
Oppo,155,3.0,0.5395744244257609,0.1700411487367968,-0.29992133130629856
Oppo,156,2.0,0.0062115658074617,0.008784480608485322,0.4519813470542431
Oppo,157,3.0,0.18858968714872992,0.265145364051298,0.7044888138771057
Oppo,158,2.0,0.6884475350379944,0.03135885687234857,0.48332526534795756
Oppo,160,3.0,0.22072433431943253,0.34014862574511345,0.4862929383913676
Oppo,161,3.0,0.4555211812257767,0.3345439730862006,0.1481507246692975
Oppo,162,2.0,0.43498364090919495,0.339384758088821,0.1698735989630222
Oppo,163,4.0,0.09701357409358026,0.2911688547851184,0.15318450238555673
Oppo,164,1.0,0.4246158897876739,,0.2919930517673492
Oppo,165,2.0,0.42114415764808655,0.20653983033751452,0.4777300655841827
Oppo,166,2.0,0.7000974416732788,0.008969270831603359,0.1179758124053478
Oppo,168,2.0,0.7173082828521729,0.007712451809008499,0.5485080406069756
Oppo,169,2.0,0.21360640227794644,0.30208507111119504,0.03854105249047275
Oppo,170,2.0,0.20685229822993279,0.32597993711486295,0.8870629966259003
Oppo,171,1.0,0.6315790414810181,,0.1424939185380935
Oppo,172,1.0,0.5445801615715027,,0.4346230924129486
Oppo,173,2.0,0.31579574942588806,0.44660263177786647,-0.2638995349407196
Oppo,174,1.0,0.7172197699546814,,0.5652766227722168
Oppo,175,3.0,0.044941470492631204,0.08191253550758511,0.6841922750075659
Oppo,176,1.0,-0.2075957506895065,,0.2969160377979278
Oppo,177,4.0,0.272652730345726,0.31642699166519733,-0.027008173987269422
Oppo,178,1.0,0.7432635426521301,,-0.8947343826293945
Oppo,179,3.0,0.5849530001481374,0.14002202874006586,0.3116558815042178
Oppo,180,3.0,0.2887702037890752,0.23238510159558529,0.10121631622314453
Oppo,181,1.0,0.5358872413635254,,0.9693397879600524
Oppo,182,2.0,0.5486802607774734,0.21206707341835443,0.09663121588528155
Oppo,183,2.0,0.6393482089042664,0.02178317718437047,0.24684476852416992
Oppo,184,3.0,0.16936588784058884,0.22986418203822429,0.014832243323326092
Oppo,185,3.0,0.44173492522289354,0.3874646241260072,0.41818902144829434
Oppo,187,2.0,0.3075178861618042,0.43489596528232904,-0.15494451113045216
Oppo,189,2.0,0.37627192586660385,0.33938662308686757,-0.0024938024580479015
Oppo,190,4.0,0.2998214963590726,0.3508836876888464,0.3607134483754635
Oppo,195,2.0,0.626224935054779,0.10240234336558475,0.0014366796240210498
Oppo,197,1.0,0.6606624126434326,,-0.1352220922708511
Oppo,199,1.0,0.6445693969726562,,0.2338422387838363
Oppo,200,2.0,0.5873212665319443,0.18944192864128184,0.4980001449584961
Oppo,202,1.0,0.2896052598953247,,0.0878992527723312
Samsung,0,994.0,0.5070942636659852,0.1734708505006276,0.16789834197213352
Samsung,1,338.0,0.534536378631732,0.1530359626905635,0.06114386509795337
Samsung,2,195.0,0.5304358329814978,0.1610270264188985,0.05570908718957351
Samsung,3,116.0,0.5118357857432345,0.18977284518000867,0.09877648387618106
Samsung,4,82.0,0.49612392466969607,0.19533065477534467,0.07124285736098522
Samsung,5,161.0,0.5568382963653862,0.15408545035255833,-0.027192055803046834
Samsung,6,91.0,0.5421675881677932,0.13596084932289812,0.03269658354366873
Samsung,7,52.0,0.5230358774558856,0.15213141646954725,-0.025461947115568023
Samsung,8,56.0,0.5063326167874038,0.1722289410561234,0.05719141495813216
Samsung,9,96.0,0.5136375588966379,0.17097111347694738,0.07956744474358857
Samsung,10,104.0,0.5240639313482321,0.1629725944490377,-0.011939485539467292
Samsung,11,70.0,0.4871715651958117,0.1864862094282504,0.07067676763981581
Samsung,12,114.0,0.48584697873478655,0.17949293492720877,0.045085330412053225
Samsung,13,102.0,0.48723714561064674,0.1858301037033406,0.16820755007439384
Samsung,14,85.0,0.5309395260670606,0.1605321045975485,0.07414277467657537
Samsung,15,89.0,0.5037495451613089,0.16647458468751117,0.13756481633427436
Samsung,16,139.0,0.49000958580081516,0.17453702641291644,0.20205016423472397
Samsung,17,183.0,0.4819395283715484,0.1851145868154532,0.15815951527589983
Samsung,18,171.0,0.5030211181058521,0.17174484554896172,0.19390334460165418
Samsung,19,195.0,0.4719811452910877,0.19546504619360142,0.11622951465826004
Samsung,20,199.0,0.4748632754854409,0.18993723785455288,0.17187476987440384
Samsung,21,166.0,0.47827102659068194,0.1904166903332496,0.21880797327058502
Samsung,22,150.0,0.4820759533594052,0.1960367359299695,0.11228674908479054
Samsung,23,206.0,0.43824529526721306,0.21784701950841015,0.16589414642997158
Samsung,24,194.0,0.44353948506651464,0.22102993804027632,0.12417614108585205
Samsung,25,181.0,0.4907739158894723,0.18778614099885912,0.09595428331039887
Samsung,26,151.0,0.47835946617191594,0.1975423989040162,0.14810675734172987
Samsung,27,136.0,0.47628518930800695,0.2004250759352725,0.1920488167225438
Samsung,28,125.0,0.4312100457549095,0.2291451171899415,0.18217019848525523
Samsung,29,127.0,0.5224835009966778,0.17785861592165783,0.04935372717619881
Samsung,30,141.0,0.46930997891860177,0.2102929512654441,0.12646779218516874
Samsung,31,114.0,0.4738348721640936,0.19473432111972586,0.16496918848797418
Samsung,32,95.0,0.4875811857673781,0.18874075938132578,0.20933813111562477
Samsung,33,98.0,0.4685133446901276,0.1914713260944288,0.08732275826362323
Samsung,34,137.0,0.47758053056385885,0.19849288831527392,0.11911782716149397
Samsung,35,129.0,0.4817031576792717,0.18778086693051535,0.21145759659364474
